The following slacks have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest slack in design: -0.000293401
Smallest slack in design: -0.0094878
Total slack in design: -4.11784
Total negative slack: 4.11784


Range		-9.5e-03 to -7.6e-03	-7.6e-03 to -5.8e-03	-5.8e-03 to -4.0e-03	-4.0e-03 to -2.1e-03	-2.1e-03 to -2.9e-04	Not analysed
Slacks in range		7			113			382			374			259			495

Net #	Driver_tnode	to_node	Slack

    0	  764		    0	-0.0033885
			 1993	-0.000677701
			 2745	-0.0027108
			 3823	-0.0033885
			 4901	-0.0043596
			 5979	-0.0033885
			 7057	-0.0040662
    1	  765		    1	-0.000677701
			 2006	-0.0027108
			 2741	-0.0033885
			 3819	-0.0040662
			 4897	-0.00487924
			 5975	-0.0040662
			 7053	-0.0033885
    2	  770		    2	-0.0020331
			 1996	-0.0013554
			 2746	-0.0027108
			 3824	-0.0033885
			 4902	-0.00521809
			 5980	-0.0033885
			 7058	-0.0033885
    3	  771		    3	-0.000677701
			 2007	-0.000677701
			 2742	-0.0033885
			 3820	-0.0040662
			 4898	-0.0043596
			 5976	-0.0033885
			 7054	-0.0020331
    4	21163		    4	-0.00487924
			  337	-0.00487924
			  758	-0.00487924
			 1187	-0.00352384
			 1591	-0.00420154
			 1997	-0.00420154
    5	  769		    5	-0.000677701
			 2009	-0.000677701
			 2744	-0.0020331
			 3822	-0.0040662
			 4900	-0.00555694
			 5978	-0.0040662
			 7056	-0.0020331
    6	 2011		    6	-0.0027108
			 2747	-0.0013554
			 3825	-0.0027108
			 4903	-0.0047439
			 5981	-0.0033885
			 7059	-0.0033885
    7	 2012		    7	-0.0020331
			 2743	-0.0033885
			 3821	-0.0040662
			 4899	-0.00420154
			 5977	-0.0040662
			 7055	-0.0033885
    8	21166		    8	-0.00250729
			  759	-0.00250729
			 2000	-0.00250729
    9	  768		    9	-0.0027108
			 1188	-0.0027108
			 1598	-0.0027108
			 2003	-0.0020331
   10	  763		   10	-0.000677701
			 2001	-0.000677701
			 2740	-0.0027108
			 3818	-0.0033885
			 4896	-0.00521809
			 5974	-0.0040662
			 7052	-0.0033885
   11	   11		21628	-0.0030042
   12	   12		  749	-0.0020331
   13	   13		  750	-0.0033885
   14	   14		  760	-0.000677701
   15	22555		   15	--
			  350	--
			  772	--
			 1207	--
			 1615	--
			 2016	--
			 2846	--
			 3924	--
			 5002	--
			 6080	--
			 7137	--
			10951	--
			12029	--
			13107	--
			14185	--
			15263	--
			16341	--
			17398	--
			18266	--
			19344	--
			20401	--
   16	 2325		  338	-0.00386269
			  753	-0.00386269
			 1992	-0.00386269
			11995	-0.0027108
			15229	-0.00277796
			18232	-0.0036819
			19310	-0.00521809
			20374	-0.00521809
   17	 1206		  339	-0.0027108
			  751	-0.0027108
			 2008	-0.0027108
   18	 2015		  340	-0.000677701
   19	  341		 2004	-0.0020331
			11924	-0.00386269
			15158	-0.00386269
			18161	-0.00501458
