The following slacks have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest slack in design: -0.000135338
Smallest slack in design: -0.0128081
Total slack in design: -28.4231
Total negative slack: 28.4231


Range		-1.3e-02 to -1.0e-02	-1.0e-02 to -7.7e-03	-7.7e-03 to -5.2e-03	-5.2e-03 to -2.7e-03	-2.7e-03 to -1.4e-04	Not analysed
Slacks in range		335			1171			1045			1430			1419			228

Net #	Driver_tnode	to_node	Slack

    0	66883		    0	-0.0050373
			  381	-0.0040662
			  804	-0.0050373
			 1173	-0.0043596
			 1516	-0.0040662
			 1925	-0.0040662
			 2266	-0.0040662
			 2642	-0.0040662
			 3017	-0.0047439
			 3343	-0.00521809
			 3679	-0.0047439
			 4038	-0.0040662
			 4373	-0.0027108
			 4777	-0.0020331
			 5172	-0.0027108
			 5611	-0.0040662
			 6014	-0.0033885
			 6375	-0.0033885
			 6730	-0.0033885
			 7075	-0.0040662
			 7431	-0.00454039
			 7776	-0.0040662
			 8169	-0.0033885
			 8535	-0.0040662
			 8898	-0.0047439
			 9255	-0.0027108
			 9629	-0.0027108
			 9966	-0.00386269
			10345	-0.0027108
			10694	-0.00521809
			11051	-0.0040662
			11393	-0.0027108
			11734	-0.0033885
			12081	-0.00454039
			12459	-0.0033885
			12814	-0.0033885
			13170	-0.00386269
			13514	-0.0036819
			13869	-0.0040662
			14217	-0.0033885
			14558	-0.0033885
			14924	-0.0033885
			15298	-0.0040662
			15629	-0.0043596
			15962	-0.0040662
			16311	-0.0047439
			16666	-0.0040662
			17021	-0.0040662
			17379	-0.0027108
			17729	-0.0033885
			18078	-0.0040662
			18432	-0.0033885
			18781	-0.0040662
			19134	-0.0043596
			19502	-0.0027108
			19857	-0.0040662
			20212	-0.0040662
			20567	-0.0036819
			20920	-0.0040662
			21285	-0.0033885
			21642	-0.0020331
			22033	-0.0060084
			22364	-0.005715
			22706	-0.0047439
			23475	-0.0036819
			23874	-0.00551149
			24262	-0.0033885
			24615	-0.0033885
			24960	-0.0027108
			25324	-0.0027108
			25692	-0.0033885
			26060	-0.0033885
			26419	-0.0050373
			26763	-0.0033885
			27107	-0.0027108
			27449	-0.0047439
			27809	-0.0033885
			28193	-0.00589579
			28959	-0.0040662
			31191	-0.00386269
			31572	-0.0047439
			32299	-0.0050373
			38832	-0.0036819
			39206	-0.005715
			39569	-0.0040662
