Timing criticalities have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest timing criticality in design: 2
Smallest timing criticality in design: 0
Total timing criticality in design: 7619.14

Range		0.0e+00 to 4.0e-01	4.0e-01 to 8.0e-01	8.0e-01 to 1.2e+00	1.2e+00 to 1.6e+00	1.6e+00 to 2.0e+00	
Timing criticalities in range		228			0			1391			2494			1515			



Net #	Driver_tnode	 to_node	Timing criticality

    0	66883		    0		1.393289
			  381		1.317470
			  804		1.393289
			 1173		1.340378
			 1516		1.317470
			 1925		1.317470
			 2266		1.317470
			 2642		1.317470
			 3017		1.370382
			 3343		1.407404
			 3679		1.370382
			 4038		1.317470
			 4373		1.211647
			 4777		1.158735
			 5172		1.211647
			 5611		1.317470
			 6014		1.264559
			 6375		1.264559
			 6730		1.264559
			 7075		1.317470
			 7431		1.354493
			 7776		1.317470
			 8169		1.264559
			 8535		1.317470
			 8898		1.370382
			 9255		1.211647
			 9629		1.211647
			 9966		1.301581
			10345		1.211647
			10694		1.407404
			11051		1.317470
			11393		1.211647
			11734		1.264559
			12081		1.354493
			12459		1.264559
			12814		1.264559
			13170		1.301581
			13514		1.287466
			13869		1.317470
			14217		1.264559
			14558		1.264559
			14924		1.264559
			15298		1.317470
			15629		1.340378
			15962		1.317470
			16311		1.370382
			16666		1.317470
			17021		1.317470
			17379		1.211647
			17729		1.264559
			18078		1.317470
			18432		1.264559
			18781		1.317470
			19134		1.340378
			19502		1.211647
			19857		1.317470
			20212		1.317470
			20567		1.287466
			20920		1.317470
			21285		1.264559
			21642		1.158735
			22033		1.469108
			22364		1.446201
			22706		1.370382
			23475		1.287466
			23874		1.430312
			24262		1.264559
			24615		1.264559
			24960		1.211647
			25324		1.211647
			25692		1.264559
			26060		1.264559
			26419		1.393289
			26763		1.264559
			27107		1.211647
			27449		1.370382
			27809		1.264559
			28193		1.460316
			28959		1.317470
			31191		1.301581
			31572		1.370382
			32299		1.393289
			38832		1.287466
			39206		1.446201
			39569		1.317470
			40264		1.301581
			41834		1.340378
			42216		1.317470
			45322		1.264559
			45694		1.301581
			49091		1.264559
    1	 3021		    1		1.181643
			15643		1.816583
    2	 6023		    2		1.317470
			  388		1.264559
			  791		1.264559
			 1161		1.317470
			 3685		1.264559
			 4037		1.264559
			 4372		1.476205
			 4776		1.582029
			 5171		1.476205
			 5610		1.476205
			 6368		1.264559
			 8161		1.370382
			 8908		1.317470
			 9639		1.423294
			 9968		1.317470
			10347		1.264559
			10696		1.317470
			11055		1.317470
			11733		1.264559
			12089		1.264559
			12458		1.423294
			12813		1.264559
			13172		1.370382
			13513		1.264559
			13868		1.317470
			14223		1.317470
			14571		1.264559
			14926		1.264559
			15311		1.264559
			15624		1.354493
			15968		1.264559
			16310		1.264559
			16665		1.317470
			17020		1.211647
			17372		1.529117
			17727		1.317470
			18077		1.211647
			18430		1.423294
			18780		1.264559
			19130		1.264559
			19501		1.423294
			19856		1.264559
			20211		1.317470
			20566		1.264559
			20916		1.264559
			21295		1.264559
			21648		1.423294
			22027		1.211647
			22388		1.264559
			23464		1.264559
			23862		1.340378
			25676		1.476205
			26040		1.370382
			26414		1.317470
			27104		1.423294
			27458		1.370382
			27816		1.423294
			28978		1.476205
			31175		1.423294
			31556		1.370382
			32300		1.264559
			38833		1.264559
			39212		1.264559
			39556		1.264559
			40266		1.370382
			41839		1.354493
			42221		1.264559
			45335		1.370382
			49092		1.423294
    3	26433		    3		1.825376
    4	 1185		    4		1.733667
			  809		1.589047
			 1900		1.604937
			 3007		1.582029
			 6727		1.604937
			 7069		1.710760
			 7425		1.869495
			 7777		1.816583
			15630		1.786579
			22009		1.476206
			23869		1.112841
			28221		1.740764
			41851		1.165753
    5	15650		    5		1.733667
			22007		1.423294
			25665		1.634941
    6	 6021		    6		1.816583
			 3012		1.793676
			 3347		1.830698
			 6370		1.793676
			 8894		1.830698
			 9625		1.846588
			 9969		1.830698
			10351		1.740764
			10685		1.830698
			11049		1.793676
			11730		1.793676
			12093		1.740764
			12463		1.793676
			12818		1.740764
			13162		1.830698
			13518		1.793676
			13873		1.846588
			14227		1.830698
			14568		1.793676
			14921		1.740764
			15312		1.793676
			15625		1.793676
			15972		1.793676
			16315		1.793676
			16670		1.846588
			17025		1.793676
			17371		1.793676
			17733		1.846588
			18082		1.793676
			18436		1.846588
			18785		1.793676
			19133		1.793676
			19506		1.793676
			19861		1.793676
			20216		1.846588
			20571		1.740764
			20919		1.846588
			21293		1.793676
			21652		1.793676
			22026		1.740764
			22389		1.793676
			22713		1.793676
			24260		1.846588
			24611		1.846588
			24972		1.793676
			25322		1.846588
			25667		1.793676
    7	15647		    7		1.052912
			 2996		1.582029
