Timing criticalities have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest timing criticality in design: 1.98724
Smallest timing criticality in design: 0
Total timing criticality in design: 1065.44

Range		0.0e+00 to 4.0e-01	4.0e-01 to 7.9e-01	7.9e-01 to 1.2e+00	1.2e+00 to 1.6e+00	1.6e+00 to 2.0e+00	
Timing criticalities in range		56			0			87			485			164			



Net #	Driver_tnode	 to_node	Timing criticality

    0	 1226		    0		1.968675
    1	 1555		    1		1.948634
    2	10022		    2		1.421399
    3	 5271		    3		1.868746
			 9305		1.304259
    4	 5286		    4		1.868212
			 9316		1.286429
    5	 3020		    5		1.968675
    6	 5322		    6		1.868212
			 9322		1.265076
    7	 5337		    7		1.868746
			 9311		1.246622
    8	 4228		    8		1.609646
    9	 3394		    9		1.968342
   10	 2684		   10		1.987242
   11	 2318		   11		1.928261
   12	 5346		   12		1.849644
			 9318		1.244146
   13	 5325		   13		1.869685
			 9310		1.208014
   14	 5358		   14		1.868746
			 9319		1.245683
   15	12272		   15		1.188750
			 1203		1.387680
			 1536		1.369646
			 2294		1.208522
			 2682		1.368780
			 3018		1.387566
			 3385		1.389354
			 3846		1.187614
			 4204		1.207988
			 4534		1.457282
			 4929		1.228562
			 5380		1.187614
			 5733		1.228028
			 6123		1.208522
			 6516		1.187614
			 6899		1.228562
			 7293		1.208522
			 7699		1.200704
			 8099		1.228895
			 8493		1.188750
			 8903		1.200371
			 9644		1.188148
			10002		1.364374
			10337		1.553690
			10731		1.167775
			11145		1.200170
			11486		1.221077
   16	10018		   16		1.437034
   17	 5283		   17		1.849644
			 9303		1.265189
   18	   18		 1218		1.968675
			 1544		1.928261
			 2311		1.928261
			 2681		1.986910
			 3017		1.968675
			 3384		1.968342
			 4223		1.626262
			 4536		1.509569
			10008		1.437034
			11147		1.340626
   19	   19		 1195		1.948634
			 1530		1.948635
			 2293		1.927928
			 2668		1.987242
			 3008		1.948302
			 3373		1.968342
			 4213		1.626595
			 4540		1.489528
			 5374		1.232416
			 5743		1.232416
			 6119		1.211710
			 6527		1.232416
			 6905		1.232084
			 7288		1.211710
			 7693		1.211710
			 8109		1.232084
			 8489		1.232416
			 8901		1.232084
			 9635		1.232416
			10014		1.416994
			10338		1.232084
			10737		1.232416
			11152		1.340959
			11479		1.232084
			12311		1.232084
   20	   20		  350		1.880422
			  688		1.879146
			 1856		1.899523
			 2292		1.489861
			 3379		1.791582
			 4220		1.609646
			 5737		1.379256
			 6121		1.399966
			 6520		1.417886
			 7284		1.441352
			 7697		1.458546
			 8103		1.437303
			 8486		1.710823
			 8906		1.750567
			 9317		1.790775
			 9647		1.770899
			10336		1.458524
			10738		1.438794
			11490		1.435542
			13314		1.270120
   21	   21		  363		1.986905
			  678		1.987242
			 1851		1.696741
   22	   22		 1206		1.968027
			 1538		1.928261
			 2307		1.928261
			 2677		1.986262
			 3015		1.968675
			 3381		1.968342
			 4208		1.625614
			 4538		1.508921
			10013		1.436386
			11151		1.339979
   23	   23		 1201		1.968675
			 1534		1.928261
			 2312		1.928261
			 2675		1.986910
			 3014		1.968675
			 3380		1.968342
			 4206		1.626262
			 4541		1.529942
			10012		1.437034
			11162		1.340626
   24	13677		   24		0.000000
			 1035		0.000000
			 1227		0.000000
			 1556		0.000000
			 1867		0.000000
			 2322		0.000000
			 2691		0.000000
			 3030		0.000000
			 3404		0.000000
			 3857		0.000000
			 4232		0.000000
			 4560		0.000000
			 4937		0.000000
			 5391		0.000000
			 5755		0.000000
			 6136		0.000000
			 6542		0.000000
			 6917		0.000000
			 7306		0.000000
			 7710		0.000000
			 8121		0.000000
			 8500		0.000000
			 8914		0.000000
			 9664		0.000000
			10024		0.000000
			10356		0.000000
			10749		0.000000
			11171		0.000000
			11503		0.000000
			11925		0.000000
			12346		0.000000
			12699		0.000000
   25	 9653		  349		1.751528
			13155		1.398047
   26	10351		  351		1.678032
   27	 9652		  352		1.750256
			13164		1.417886
   28	 9658		  353		1.749919
			13167		1.417554
   29	  705		  354		1.860044
			 1844		1.569880
   30	 3398		  355		1.758986
   31	 3397		  356		1.779027
   32	 9343		  357		1.790775
			13161		1.437635
   33	 9651		  358		1.731155
			13170		1.396775
   34	 3399		  359		1.658598
   35	 9659		  360		1.769959
			13158		1.416479
   36	 1865		  361		1.879146
			  687		1.899523
   37	  698		  362		1.879146
			 1857		1.588982
   38	 3396		  364		1.800070
   39	 3395		  365		1.759323
   40	 8913		  366		1.750567
			13263		1.438438
   41	10747		  367		1.677166
   42	 3400		  368		1.678301
   43	  369		 1020		1.947166
   44	  370		 1025		1.965930
   45	  371		 1021		1.947166
   46	  372		 1022		1.986905
   47	  373		 1023		1.965597
   48	  374		 1024		1.967539
   49	  375		 1026		1.985682
   50	  376		13224		1.398695
   51	  377		  673		1.880422
			 1850		1.589921
   52	  378		 1015		1.966267
   53	 8499		  672		1.710823
			13260		1.378120
   54	 3402		  674		1.677964
   55	 9663		  675		1.750256
			13173		1.456048
   56	10745		  676		1.697398
   57	 5390		  677		1.778088
   58	 3401		  679		1.677964
   59	 6135		  680		1.779359
   60	11502		  681		1.695930
   61	 9650		  682		1.696464
   62	 8495		  683		1.657924
   63	 6916		  684		1.798461
   64	 5754		  685		1.779359
   65	 7305		  686		1.798461
   66	 6541		  689		1.778689
   67	 8120		  690		1.797791
   68	 7709		  691		1.798461
   69	 3391		  692		1.749965
			13266		1.418735
   70	 9660		  693		1.770899
			13152		1.456695
   71	 3392		  694		1.791582
			13269		1.399297
   72	 8496		  695		1.697398
   73	 8908		  696		1.657924
   74	  697		13185		1.378321
   75	  699		 1018		1.986910
   76	  700		 1014		1.965328
   77	  701		 1016		1.947166
   78	  702		 1017		1.967539
   79	  703		 1019		1.947166
   80	  704		13257		1.378654
   81	  706		 1013		1.987242
   82	 1027		12329		1.590401
   83	 1028		12313		1.609638
   84	 1029		12326		1.668460
   85	 1030		12331		1.647485
   86	 1031		12324		1.670001
   87	 1032		12323		1.628452
   88	 1033		12315		1.667926
   89	 1034		12319		1.687096
   90	12269		 1196		1.417120
			 2669		1.200034
   91	 5280		 1197		1.897821
			 9625		1.657604
   92	 5304		 1198		1.897821
			 9626		1.600637
   93	12248		 1199		1.397417
			 3847		1.161229
   94	12254		 1200		1.397417
			11160		1.161229
   95	13281		 1202		1.296691
			 2676		1.161229
   96	12251		 1204		1.396883
			 4930		1.200995
   97	 9999		 1205		1.479041
			10010		1.200170
   98	 5301		 1207		1.897821
			 9321		1.639236
   99	 5313		 1208		1.897821
			 9640		1.620007
  100	11164		 1209		1.476872
  101	13278		 1210		1.296157
			 4920		1.198566
  102	 5340		 1211		1.897821
			 9624		1.599028
  103	13275		 1212		1.317356
			 4537		1.180622
  104	13272		 1213		1.316395
			11143		1.200034
  105	 9990		 1214		1.479041
			 5747		1.200371
  106	 9996		 1215		1.497608
			11161		1.179797
  107	 9993		 1216		1.497608
			 3839		1.161229
  108	11924		 1217		1.505399
  109	10019		 1219		1.395349
  110	11165		 1220		1.334041
  111	 5334		 1221		1.897821
			 9646		1.597445
  112	 5319		 1222		1.897821
			 9627		1.618799
  113	 5307		 1223		1.897821
			 9629		1.599698
  114	 1224		10009		1.416994
  115	 1225		 2678		1.401026
			 3845		1.401026
			 4225		1.380652
			 4543		1.401026
			 4924		1.400356
			 5375		1.401026
			 5739		1.380652
			 6521		1.401026
			 8105		1.419593
			10011		1.380652
			10333		1.400356
			11156		1.380652
  116	 5292		 1531		1.916388
			 9309		1.266658
  117	 5316		 1532		1.916388
			 9308		1.305266
  118	 2688		 1533		1.523932
  119	 4557		 1535		1.525204
  120	 4558		 1537		1.504830
  121	 5355		 1539		1.897151
			 9628		1.266056
  122	 5277		 1540		1.916721
			 9320		1.285199
  123	 7304		 1541		1.505163
			 2664		1.525204
  124	 5364		 1542		1.916388
			 9638		1.302276
  125	 2689		 1543		1.544259
  126	 7300		 1545		1.212043
  127	 2321		 1546		1.380985
			 3841		1.360945
			 4218		1.381318
			 4546		1.360945
			 4922		1.380985
			 5379		1.381318
			 5741		1.380985
			 6124		1.360612
			 6525		1.381318
			 6909		1.380985
			 7294		1.360612
			 7700		1.360612
			 8107		1.380985
			 8485		1.380985
			 8898		1.380985
			 9645		1.381318
			10344		1.380985
			10735		1.381318
			11481		1.401026
  128	 5274		 1547		1.916521
			 9631		1.266522
  129	 5361		 1548		1.915920
			 9637		1.264114
  130	 5352		 1549		1.915920
			 9648		1.285094
  131	 1550		 2309		1.544259
  132	 1551		 7285		1.320586
  133	 1552		12318		1.230278
  134	 1553		 2295		1.482044
			 3844		1.501436
			 4207		1.501436
			 4544		1.501436
			 4927		1.502417
			 5372		1.500766
			 5744		1.482044
			 6125		1.502084
			 6529		1.500766
			 6904		1.502084
			 7295		1.502084
			 7692		1.502084
			 8110		1.501414
			 8487		1.481374
			 8899		1.502084
			 9630		1.500766
			10334		1.502084
			10736		1.500766
			11492		1.501414
  135	 1554		 2301		1.409176
  136	 6913		 1843		1.231145
  137	10352		 1845		1.232084
  138	11501		 1846		1.210771
  139	 8911		 1847		1.270888
  140	11500		 1848		1.210771
  141	 8910		 1849		1.251809
  142	 3393		 1852		1.400356
			 5384		1.419457
			 5748		1.401026
			 6127		1.401026
			 6534		1.400356
			 6910		1.401026
			 7298		1.380652
			 7702		1.380652
			 8114		1.400356
			 8491		1.400356
			 8907		1.380652
			 9641		1.400356
			10346		1.401026
			10733		1.400356
			11493		1.400356
  143	11499		 1853		1.677052
  144	 3403		 1854		1.380652
			 5385		1.399754
			 5749		1.401026
			 6128		1.421066
			 6535		1.401026
			 6911		1.421066
			 7299		1.421066
			 7703		1.421066
			 8115		1.399754
			 8488		1.399754
			 8904		1.380652
			 9642		1.399754
			10335		1.421066
			10734		1.399754
			11489		1.399754
  145	 6133		 1855		1.232084
  146	 1858		13215		1.417418
  147	 1859		13218		1.419359
  148	 1860		13221		1.416282
  149	 1861		13197		1.437211
  150	 1862		13203		1.417418
  151	 1863		13206		1.419359
  152	 1864		13209		1.417554
  153	 1866		12330		1.355432
  154	 6539		 2286		1.507982
  155	 4556		 2287		1.529942
			 3842		1.428277
			 4205		1.409176
			 4925		1.429217
			 5370		1.428277
			 5735		1.429217
			 6116		1.429217
			 6518		1.409176
			 6902		1.429217
			 7296		1.429549
			 8101		1.429217
			 8482		1.429217
			 9633		1.409176
			10730		1.409176
  156	 4230		 2288		1.626595
  157	 2683		 2289		1.581987
  158	 5387		 2290		1.433619
  159	 4550		 2291		1.232084
			 7691		1.232084
  160	 5752		 2296		1.517719
  161	 6130		 2297		1.212043
  162	 5289		 2298		1.917524
			 9323		1.267862
  163	10023		 2299		1.456987
  164	10355		 2300		1.456987
  165	 3852		 2302		1.585903
  166	 4559		 2303		1.625614
  167	10017		 2304		1.396287
  168	10021		 2305		1.545262
  169	 4936		 2306		1.549895
  170	 8118		 2308		1.515913
  171	 5310		 2310		1.917191
			 9307		1.265053
  172	 2313		 4219		1.489195
			 7289		1.340626
			10003		1.416661
  173	 2314		 3843		1.489191
			 4211		1.488881
			 4539		1.489191
			 4926		1.489861
			 5373		1.488881
			 5738		1.469488
