The following slacks have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest slack in design: -3.59593e-10
Smallest slack in design: -3.28345e-09
Total slack in design: -1.09568e-06
Total negative slack: 1.09568e-06


Range		-3.3e-09 to -2.7e-09	-2.7e-09 to -2.1e-09	-2.1e-09 to -1.5e-09	-1.5e-09 to -9.4e-10	-9.4e-10 to -3.6e-10	Not analysed
Slacks in range		86			55			123			251			221			56

Net #	Driver_tnode	to_node	Slack

    0	 1226		    0	-3.22169e-09
    1	 1555		    1	-3.15504e-09
    2	10022		    2	-1.40152e-09
    3	 5271		    3	-2.88934e-09
			 9305	-1.01193e-09
    4	 5286		    4	-2.88756e-09
			 9316	-9.52628e-10
    5	 3020		    5	-3.22169e-09
    6	 5322		    6	-2.88756e-09
			 9322	-8.81608e-10
    7	 5337		    7	-2.88934e-09
			 9311	-8.20233e-10
    8	 4228		    8	-2.02761e-09
    9	 3394		    9	-3.22059e-09
   10	 2684		   10	-3.28345e-09
   11	 2318		   11	-3.08728e-09
   12	 5346		   12	-2.82581e-09
			 9318	-8.12e-10
   13	 5325		   13	-2.89246e-09
			 9310	-6.91828e-10
   14	 5358		   14	-2.88934e-09
			 9319	-8.1711e-10
   15	12272		   15	-6.2776e-10
			 1203	-1.28938e-09
			 1536	-1.2294e-09
			 2294	-6.93517e-10
			 2682	-1.22652e-09
			 3018	-1.289e-09
			 3385	-1.29494e-09
			 3846	-6.23982e-10
			 4204	-6.91741e-10
			 4534	-1.52086e-09
			 4929	-7.60169e-10
			 5380	-6.23982e-10
			 5733	-7.58393e-10
			 6123	-6.93517e-10
			 6516	-6.23982e-10
			 6899	-7.60169e-10
			 7293	-6.93517e-10
			 7699	-6.67517e-10
			 8099	-7.61276e-10
			 8493	-6.2776e-10
			 8903	-6.6641e-10
			 9644	-6.25758e-10
			10002	-1.21186e-09
			10337	-1.8415e-09
			10731	-5.57999e-10
			11145	-6.65741e-10
			11486	-7.35276e-10
   16	10018		   16	-1.45352e-09
   17	 5283		   17	-2.82581e-09
			 9303	-8.81986e-10
   18	   18		 1218	-3.22169e-09
			 1544	-3.08728e-09
			 2311	-3.08728e-09
			 2681	-3.28234e-09
			 3017	-3.22169e-09
			 3384	-3.22059e-09
			 4223	-2.08287e-09
			 4536	-1.69476e-09
			10008	-1.45352e-09
			11147	-1.13288e-09
   19	   19		 1195	-3.15504e-09
			 1530	-3.15504e-09
			 2293	-3.08617e-09
			 2668	-3.28345e-09
			 3008	-3.15393e-09
			 3373	-3.22059e-09
			 4213	-2.08398e-09
			 4540	-1.62811e-09
			 5374	-7.72988e-10
			 5743	-7.72988e-10
			 6119	-7.04122e-10
			 6527	-7.72988e-10
			 6905	-7.71881e-10
			 7288	-7.04122e-10
			 7693	-7.04122e-10
			 8109	-7.71881e-10
			 8489	-7.72988e-10
			 8901	-7.71881e-10
			 9635	-7.72988e-10
			10014	-1.38687e-09
			10338	-7.71881e-10
			10737	-7.72988e-10
			11152	-1.13399e-09
			11479	-7.71881e-10
			12311	-7.71881e-10
   20	   20		  350	-2.92817e-09
			  688	-2.92393e-09
			 1856	-2.9917e-09
			 2292	-1.62922e-09
			 3379	-2.6327e-09
			 4220	-2.02761e-09
			 5737	-1.26136e-09
			 6121	-1.33024e-09
			 6520	-1.38984e-09
			 7284	-1.46788e-09
			 7697	-1.52507e-09
			 8103	-1.45441e-09
			 8486	-2.36411e-09
			 8906	-2.49629e-09
			 9317	-2.63002e-09
			 9647	-2.56391e-09
			10336	-1.52499e-09
			10738	-1.45937e-09
			11490	-1.44856e-09
			13314	-8.98387e-10
   21	   21		  363	-3.28232e-09
			  678	-3.28345e-09
			 1851	-2.31727e-09
   22	   22		 1206	-3.21954e-09
			 1538	-3.08728e-09
			 2307	-3.08728e-09
			 2677	-3.28018e-09
			 3015	-3.22169e-09
			 3381	-3.22059e-09
			 4208	-2.08071e-09
			 4538	-1.69261e-09
			10013	-1.45137e-09
			11151	-1.13073e-09
   23	   23		 1201	-3.22169e-09
			 1534	-3.08728e-09
			 2312	-3.08728e-09
