The following slacks have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest slack in design: -3.65599e-10
Smallest slack in design: -5.04434e-09
Total slack in design: -1.068e-05
Total negative slack: 1.068e-05


Range		-5.0e-09 to -4.1e-09	-4.1e-09 to -3.2e-09	-3.2e-09 to -2.2e-09	-2.2e-09 to -1.3e-09	-1.3e-09 to -3.7e-10	Not analysed
Slacks in range		702			952			604			911			933			327

Net #	Driver_tnode	to_node	Slack

    0	54972		    0	-2.14812e-09
    1	49313		    1	-1.88088e-09
    2	 2491		    2	-4.44686e-09
			  365	-4.3791e-09
			 2853	-4.0452e-09
			 3213	-4.11186e-09
			 3576	-4.11186e-09
			 3932	-4.44796e-09
			 4348	-4.44085e-09
			 4682	-4.3791e-09
			 5056	-4.51462e-09
			 5419	-4.44686e-09
			 5755	-4.67484e-09
			 7638	-4.48862e-09
			36668	-4.26092e-09
			37743	-4.08696e-09
			39208	-4.08586e-09
			39576	-4.08586e-09
			39928	-4.08586e-09
			40342	-3.88119e-09
			40700	-3.81862e-09
			41042	-4.28674e-09
			41472	-4.08586e-09
			41900	-4.08586e-09
			42292	-4.15251e-09
			42661	-4.47297e-09
			43016	-4.31384e-09
			45089	-4.28674e-09
			45485	-4.45661e-09
			46653	-3.81343e-09
			47017	-3.81862e-09
			48449	-4.51491e-09
			48910	-4.44936e-09
    3	 2102		    3	-3.95273e-09
			  363	-3.88387e-09
			 2484	-4.24487e-09
			 2858	-4.24598e-09
			 3215	-4.24487e-09
			 3581	-4.31263e-09
			 3959	-3.95273e-09
			 4339	-3.92563e-09
			 4683	-3.85787e-09
			 5050	-3.99116e-09
			 5399	-3.92563e-09
			24671	-3.72615e-09
			25042	-3.65728e-09
			36680	-3.56463e-09
			39216	-3.59063e-09
			39586	-3.98962e-09
			39922	-3.59063e-09
			40335	-3.92563e-09
			40692	-3.99116e-09
			41906	-3.59063e-09
			42300	-3.59063e-09
			43421	-4.01728e-09
			45094	-3.79151e-09
			45480	-3.96138e-09
			46654	-3.92563e-09
			47001	-3.96849e-09
			49307	-3.75086e-09
			53639	-4.17991e-09
			55401	-3.88527e-09
			57670	-3.88637e-09
    4	38882		    4	-3.34939e-09
			  364	-3.35049e-09
			 2067	-3.39115e-09
			 2463	-3.35049e-09
			 2849	-3.55156e-09
			 3210	-3.28273e-09
			 3571	-3.34939e-09
			 3944	-3.19056e-09
			 4357	-3.3193e-09
			 4680	-3.25673e-09
			 5046	-3.32449e-09
			 5396	-3.3193e-09
			 7635	-3.4838e-09
			24675	-3.19056e-09
			25047	-3.05504e-09
			36679	-4.02108e-09
			37732	-3.25831e-09
