The following slacks have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest slack in design: -3.63371e-10
Smallest slack in design: -8.93421e-09
Total slack in design: -4.62463e-05
Total negative slack: 4.62463e-05


Range		-8.9e-09 to -7.2e-09	-7.2e-09 to -5.5e-09	-5.5e-09 to -3.8e-09	-3.8e-09 to -2.1e-09	-2.1e-09 to -3.6e-10	Not analysed
Slacks in range		165			93			4355			7084			2829			273

Net #	Driver_tnode	to_node	Slack

    0	 4300		    0	-8.4292e-09
    1	  704		    1	-8.00063e-09
    2	 5539		    2	-8.7642e-09
    3	 4299		    3	-8.88285e-09
			 2831	-8.25443e-09
    4	 9648		    4	-2.28364e-09
			 4279	-2.12241e-09
			 5920	-4.87017e-09
			10396	-5.61939e-09
			14839	-4.82742e-09
			165768	-1.88117e-09
			168756	-1.88117e-09
			179014	-2.24246e-09
    5	 2071		    5	-2.27763e-09
			  355	-2.28364e-09
			 1380	-6.07657e-09
			 1718	-6.34547e-09
			 2449	-7.36193e-09
			 2835	-8.67062e-09
			 3214	-8.9331e-09
			 3571	-8.88285e-09
			 4288	-3.29564e-09
			 4666	-2.80161e-09
			 5099	-4.19698e-09
			 5521	-4.25805e-09
			 5945	-7.41275e-09
			33652	-1.85628e-09
			60374	-2.04849e-09
			174083	-1.25246e-09
    6	  706		    6	-8.72263e-09
    7	179810		    7	-2.38847e-09
    8	179800		    8	-2.19157e-09
    9	 4304		    9	-8.4281e-09
   10	 2076		   10	-2.21588e-09
			  360	-2.28038e-09
			  695	-2.80161e-09
			 1035	-2.80161e-09
			 1370	-6.13832e-09
			 1708	-6.34331e-09
			 2443	-7.42368e-09
			 2836	-8.54111e-09
			 3209	-8.9282e-09
			 3549	-8.75334e-09
			 4283	-1.91809e-09
			 4663	-1.98696e-09
			 5075	-4.19372e-09
			 5522	-4.19364e-09
			 5946	-7.28108e-09
			33639	-1.92078e-09
			174074	-1.31421e-09
   11	 7041		   11	-1.06623e-09
			  361	-1.20175e-09
			 2048	-1.19849e-09
			 3551	-1.46899e-09
			 3931	-1.76147e-09
			 7428	-1.40392e-09
			 7789	-1.13399e-09
			 8188	-1.20175e-09
			12258	-2.01511e-09
			12607	-2.48721e-09
			19443	-1.20064e-09
			32652	-1.69716e-09
			33304	-1.56164e-09
			33657	-2.75427e-09
			33981	-2.01622e-09
			60063	-1.92515e-09
			60376	-2.01511e-09
			67513	-2.21727e-09
			70174	-2.35064e-09
			70504	-2.21728e-09
			120281	-2.4135e-09
			145903	-2.21728e-09
			146272	-2.48721e-09
			151141	-2.41945e-09
			165781	-2.42056e-09
			168024	-2.35175e-09
			168416	-1.65299e-09
			175097	-2.15173e-09
			179798	-1.89915e-09
			180940	-1.9658e-09
   12	 9652		   12	-1.62829e-09
			 5935	-4.87017e-09
			10403	-5.55163e-09
			12974	-6.11159e-09
			14843	-5.09576e-09
			165756	-2.08334e-09
			179017	-2.25951e-09
   13	  707		   13	-8.33563e-09
   14	 3581		   14	-8.7951e-09
			 2825	-8.27387e-09
			 8583	-2.08176e-09
			34002	-1.56035e-09
   15	 4292		   15	-8.4281e-09
   16	 2070		   16	-2.28149e-09
			  365	-2.21588e-09
			  698	-3.63399e-09
			 1038	-3.63399e-09
			 1377	-5.77732e-09
			 1715	-5.98447e-09
			 2447	-8.04598e-09
			 2826	-8.20611e-09
			 3215	-8.9282e-09
			 3569	-8.75334e-09
			 4281	-6.23131e-09
			 4678	-6.5057e-09
			 5089	-2.48341e-09
			 5512	-2.35011e-09
			174084	-1.31421e-09
   17	  702		   17	-8.74863e-09
   18	 3225		   18	-8.7951e-09
			  367	-1.85273e-09
			  699	-3.36237e-09
			 1039	-3.23123e-09
			 1366	-5.8456e-09
			 1704	-5.91671e-09
			 2058	-6.79319e-09
			 2442	-6.99766e-09
			 2828	-8.27172e-09
			 4284	-4.96234e-09
			 4677	-7.41908e-09
			 6706	-4.96998e-09
   19	 2842		   19	-8.25443e-09
   20	   20		179797	-1.62969e-09
			181253	-7.01073e-10
   21	   21		 2832	-8.7951e-09
   22	   22		 7026	-8.34708e-09
   23	181550		   23	--
			  371	--
			 2077	--
			 2850	--
			 3227	--
			 3583	--
			 3949	--
			 5118	--
			 5541	--
			 5959	--
			 6316	--
			 6716	--
			 7042	--
			 7438	--
			 7804	--
			 8207	--
			 9262	--
			 9660	--
			10048	--
			10416	--
			10773	--
			11151	--
			11555	--
			11941	--
			12991	--
			13354	--
			13743	--
			14134	--
			14529	--
			14860	--
			15211	--
			15554	--
			15894	--
			16237	--
			16593	--
			17212	--
			17573	--
			17979	--
			18331	--
			18686	--
			19066	--
			19453	--
			19804	--
			20155	--
			20506	--
			20857	--
			21208	--
			21556	--
			22218	--
			22560	--
			22914	--
			23246	--
			23580	--
			23914	--
			24260	--
			24613	--
			25265	--
			26247	--
			26591	--
			26923	--
			27289	--
			27653	--
			28031	--
			28415	--
			28755	--
			29036	--
			29407	--
			29736	--
			30106	--
			30468	--
			30814	--
			31161	--
			31516	--
			31920	--
			32303	--
			32685	--
			33009	--
			33341	--
			33668	--
			34011	--
			34351	--
			34685	--
			35019	--
			38939	--
			39276	--
			39626	--
			39965	--
			40306	--
			40648	--
			40989	--
			41332	--
			41675	--
			42041	--
			42386	--
			42731	--
			43062	--
			43392	--
			43724	--
			44083	--
			44411	--
			44737	--
			45388	--
			45729	--
			46058	--
			46403	--
			46740	--
			47090	--
			47435	--
			47780	--
			48120	--
			48471	--
			48816	--
			49161	--
			49500	--
			49824	--
			50140	--
			50477	--
			50814	--
			51164	--
			51489	--
			51838	--
			52178	--
			52521	--
			52864	--
			53193	--
			53518	--
			53875	--
			54561	--
			54871	--
			55195	--
			55585	--
			55932	--
			56279	--
			56626	--
			56977	--
			57647	--
			57971	--
			58355	--
			58691	--
			59034	--
			59739	--
			60072	--
			60716	--
			61061	--
			61399	--
			61744	--
			62097	--
			62430	--
			63135	--
			63833	--
			66787	--
			67167	--
			67526	--
			67869	--
			69534	--
			69845	--
			70196	--
			70530	--
			70882	--
			71254	--
			71901	--
			74580	--
			75250	--
			76235	--
			76919	--
			77247	--
			77568	--
			77891	--
			78192	--
			78530	--
			78828	--
			79165	--
			79425	--
			79777	--
			80088	--
			80379	--
			80655	--
			80930	--
			81251	--
			81630	--
			81995	--
			82364	--
			82723	--
			83105	--
			83756	--
