Timing criticalities have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest timing criticality in design: 2
Smallest timing criticality in design: 0
Total timing criticality in design: 5602.03

Range		0.0e+00 to 4.0e-01	4.0e-01 to 8.0e-01	8.0e-01 to 1.2e+00	1.2e+00 to 1.6e+00	1.6e+00 to 2.0e+00	
Timing criticalities in range		173			0			1108			3051			104			



Net #	Driver_tnode	 to_node	Timing criticality

    0	11308		    0		1.184909
			  366		1.156171
			 1111		1.229741
			 1531		1.107726
			 1873		1.297973
			 2609		1.199278
			 6556		1.290829
    1	 1890		    1		1.290829
			  381		1.382380
			 1123		1.508007
			 1523		1.344692
			 2640		1.393137
			 6554		1.513426
			 8652		1.522457
			11280		1.371624
			15950		1.398555
			26617		1.491913
    2	 8671		    2		1.522457
			  370		1.522457
			 1117		1.438050
			 1535		1.522457
    3	31618		    3		1.405699
			  367		1.341080
			 1128		1.357255
			 1525		1.439775
			 2626		1.522376
			 2996		1.357255
			 4616		1.414730
			 7477		1.425487
			 8278		1.441662
			10904		1.307004
			17118		1.303392
			21781		1.545776
			23794		1.400361
			24172		1.414730
			26622		1.360867
			34200		1.414730
			47872		1.400361
    4	11301		    4		1.262091
			  356		1.107726
			 1884		1.145414
			 6542		1.236966
    5	13816		    5		1.064620
			  371		1.199278
			 1140		1.260285
			 3010		1.314148
			 4611		1.236966
			 6548		1.314148
			 8261		1.053863
			 8650		1.398555
			10924		1.290829
			15952		1.161590
			16287		1.276460
    6	32440		    6		1.436243
			  358		1.317760
			 1127		1.333935
			 1522		1.378768
			 2625		1.364399
			 3012		1.280072
			 4615		1.360867
			 7474		1.425487
			 8276		1.495525
			10910		1.307004
			17128		1.280072
			26620		1.307004
			51568		1.522456
			51958		1.561951
    7	11306		    7		1.131046
			  380		1.131046
			 1521		1.195665
			 1886		1.199278
			 6539		1.290829
    8	11304		    8		1.622958
    9	13821		    9		1.161590
			  360		1.161590
			 1124		1.226209
			 1545		1.161590
			 2997		1.226209
			 4609		1.161590
			16273		1.323179
			26607		1.238772
