Timing criticalities have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest timing criticality in design: 2
Smallest timing criticality in design: 0
Total timing criticality in design: 1569.01

Range		0.0e+00 to 4.0e-01	4.0e-01 to 8.0e-01	8.0e-01 to 1.2e+00	1.2e+00 to 1.6e+00	1.6e+00 to 2.0e+00	
Timing criticalities in range		495			0			205			801			129			



Net #	Driver_tnode	 to_node	Timing criticality

    0	  764		    0		1.357143
			 1993		1.071429
			 2745		1.285714
			 3823		1.357143
			 4901		1.459495
			 5979		1.357143
			 7057		1.428571
    1	  765		    1		1.071429
			 2006		1.285714
			 2741		1.357143
			 3819		1.428571
			 4897		1.514264
			 5975		1.428571
			 7053		1.357143
    2	  770		    2		1.214286
			 1996		1.142857
			 2746		1.285714
			 3824		1.357143
			 4902		1.549979
			 5980		1.357143
			 7058		1.357143
    3	  771		    3		1.071429
			 2007		1.071429
			 2742		1.357143
			 3820		1.428571
			 4898		1.459495
			 5976		1.357143
			 7054		1.214286
    4	21163		    4		1.514264
			  337		1.514264
			  758		1.514264
			 1187		1.371407
			 1591		1.442836
			 1997		1.442836
    5	  769		    5		1.071429
			 2009		1.071429
			 2744		1.214286
			 3822		1.428571
			 4900		1.585693
			 5978		1.428571
			 7056		1.214286
    6	 2011		    6		1.285714
			 2747		1.142857
			 3825		1.285714
			 4903		1.500000
			 5981		1.357143
			 7059		1.357143
    7	 2012		    7		1.214286
			 2743		1.357143
			 3821		1.428571
			 4899		1.442836
			 5977		1.428571
			 7055		1.357143
    8	21166		    8		1.264264
			  759		1.264264
			 2000		1.264264
    9	  768		    9		1.285714
			 1188		1.285714
			 1598		1.285714
			 2003		1.214286
   10	  763		   10		1.071429
			 2001		1.071429
			 2740		1.285714
			 3818		1.357143
			 4896		1.549979
			 5974		1.428571
			 7052		1.357143
   11	   11		21628		1.316638
   12	   12		  749		1.214286
   13	   13		  750		1.357143
   14	   14		  760		1.071429
   15	22555		   15		0.000000
			  350		0.000000
			  772		0.000000
			 1207		0.000000
			 1615		0.000000
			 2016		0.000000
			 2846		0.000000
			 3924		0.000000
			 5002		0.000000
			 6080		0.000000
			 7137		0.000000
			10951		0.000000
			12029		0.000000
			13107		0.000000
			14185		0.000000
			15263		0.000000
			16341		0.000000
			17398		0.000000
			18266		0.000000
			19344		0.000000
			20401		0.000000
   16	 2325		  338		1.407121
			  753		1.407121
			 1992		1.407121
			11995		1.285714
			15229		1.292793
			18232		1.388067
			19310		1.549978
			20374		1.549978
   17	 1206		  339		1.285714
			  751		1.285714
			 2008		1.285714
   18	 2015		  340		1.071429
   19	  341		 2004		1.214286
			11924		1.407121
			15158		1.407121
			18161		1.528529
			19239		1.428571
			20317		1.357143
   20	  342		 1994		1.214286
			11926		1.357143
			15160		1.357143
			18163		1.530924
			19241		1.500000
			20319		1.357143
   21	  343		 1998		1.285714
			11923		1.264264
			15157		1.357143
			18160		1.478550
			19238		1.500000
			20316		1.500000
   22	  344		 1999		1.285714
			11930		1.335693
			15164		1.530924
			18167		1.621407
			19245		1.500000
			20323		1.357143
   23	  345		 2005		1.214286
			11928		1.316638
			15162		1.428571
			18165		1.571429
			19243		1.428571
			20321		1.357143
   24	  346		 2002		1.214286
			11925		1.335693
			15159		1.459495
			18162		1.538003
			19240		1.500000
			20318		1.357143
   25	  347		 1995		1.214286
			11927		1.330903
			15161		1.402331
			18164		1.523738
			19242		1.428571
			20320		1.428571
   26	  348		 2010		1.142857
			11929		1.335693
			15163		1.407121
			18166		1.590377
			19244		1.428571
			20322		1.357143
   27	  349		21634		1.316638
   28	 1201		  752		1.285714
			 2364		1.785714
   29	 2013		  754		1.214286
   30	 1205		  755		1.214286
			 2342		1.714286
   31	10950		  756		1.214286
			10024		1.642857
   32	 2014		  757		1.285714
   33	  761		 2365		1.642857
   34	  762		 1196		1.285714
   35	  766		 2355		1.714286
   36	  767		 2366		1.714286
   37	12028		 1189		1.500000
			10007		1.714286
   38	 1613		 1190		1.071429
			10849		1.357143
			13005		1.349957
			14083		1.388067
			16239		1.530924
			17317		1.428571
   39	 1607		 1191		1.142857
   40	 1608		 1192		1.071429
			10850		1.357143
			13006		1.388067
			14084		1.388067
			16240		1.530924
			17318		1.357143
   41	 1614		 1193		1.285714
			10851		1.285714
			13007		1.335693
			14085		1.478550
			16241		1.459495
			17319		1.285714
   42	 1612		 1194		1.428571
   43	 1611		 1195		1.214286
			 2361		1.571429
			 7925		1.642857
			 8345		1.571429
			 8765		1.642857
			 9185		1.857143
			 9605		1.571429
			10025		1.585693
			10445		1.571429
   44	 2322		 1197		1.285714
			 1601		1.428571
			10917		1.157122
			13073		1.478550
			14151		1.673781
			16307		1.657121
			17371		1.173781
   45	 1198		 1597		1.142857
			10847		1.407121
			13003		1.316638
			14081		1.478550
			16237		1.571429
			17315		1.357143
   46	 1199		 1588		1.071429
   47	 1200		 1596		1.142857
			10845		1.357143
			13001		1.285714
			14079		1.407121
			16235		1.549979
			17313		1.428571
   48	 1202		 1595		1.285714
   49	 1203		 1602		1.285714
   50	 1204		 1592		1.214286
			10846		1.407121
			13002		1.285714
			14080		1.500000
			16236		1.549979
			17314		1.407121
   51	20400		 1589		1.428571
   52	10948		 1590		1.428571
   53	16309		 1593		1.714286
   54	19312		 1594		1.500000
   55	16310		 1599		1.692836
   56	12026		 1600		1.500000
   57	 1603		 2778		1.500000
   58	 1604		 7080		1.714286
   59	 1605		10848		1.428571
			13004		1.214286
			14082		1.316638
			16238		1.549979
			17316		1.428571
   60	 1606		10852		1.357143
			13008		1.285714
			14086		1.459495
			16242		1.459495
			17320		1.428571
   61	 1609		21631		1.428571
   62	 1610		 7081		1.692836
   63	12016		 2328		1.500000
   64	12018		 2329		1.428571
   65	10944		 2330		1.428571
   66	10945		 2331		1.500000
   67	10940		 2332		1.428571
   68	12021		 2333		1.514264
   69	10943		 2334		1.428571
   70	12017		 2335		1.428571
   71	10939		 2336		1.428571
   72	15262		 2337		1.642857
   73	12023		 2338		1.571429
   74	10938		 2339		1.500000
   75	12020		 2340		1.616617
   76	12015		 2341		1.428571
   77	12019		 2343		1.571429
   78	12008		 2344		1.571429
   79	10930		 2345		1.500000
   80	12009		 2346		1.549979
   81	10932		 2347		1.428571
   82	10937		 2348		1.428571
   83	12014		 2349		1.514264
   84	12022		 2350		1.428571
   85	10942		 2351		1.500000
   86	10941		 2352		1.571429
   87	10936		 2353		1.571429
   88	12013		 2354		1.428571
   89	10935		 2356		1.428571
   90	12012		 2357		1.500000
