The following slacks have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest slack in design: -4.27352e-10
Smallest slack in design: -1.52461e-08
Total slack in design: -8.37118e-06
Total negative slack: 8.37118e-06


Range		-1.5e-08 to -1.2e-08	-1.2e-08 to -9.3e-09	-9.3e-09 to -6.4e-09	-6.4e-09 to -3.4e-09	-3.4e-09 to -4.3e-10	Not analysed
Slacks in range		366			146			92			119			178			26

Net #	Driver_tnode	to_node	Slack

    0	 6376		    0	-9.78197e-09
			 2289	-1.01433e-08
    1	 6960		    1	-9.90554e-09
			 2288	-1.01955e-08
    2	  364		    2	-1.51783e-08
    3	 6959		    3	-1.01709e-08
			 2264	-1.00396e-08
    4	  740		    4	-7.28407e-09
    5	 6377		    5	-9.28545e-09
    6	 6961		    6	-9.6103e-09
    7	 2299		    7	-1.46174e-08
    8	 9902		    8	-1.44167e-08
			  342	-1.46175e-08
			 2274	-1.3989e-08
    9	  368		    9	-1.52314e-08
   10	  369		   10	-1.52461e-08
   11	10578		   11	-1.01173e-08
   12	 2300		   12	-1.45925e-08
			  348	-1.47246e-08
   13	10964		   13	-8.95474e-10
			  356	-8.28823e-10
			  731	-1.52733e-09
			 1118	-7.62171e-10
			 1499	-8.28823e-10
			 1866	-1.03099e-09
			 2267	-9.6434e-10
			 2611	-9.6434e-10
			 2972	-7.62171e-10
			 3349	-1.03099e-09
			 3899	-7.61064e-10
			 4318	-6.94412e-10
			 4765	-7.59942e-10
			 5082	-7.59942e-10
			 5521	-6.94412e-10
			 5948	-7.35064e-10
			 7371	-8.29929e-10
			 7791	-8.29929e-10
			 8165	-8.96581e-10
			 8574	-8.29929e-10
			 9019	-1.07164e-09
   14	 6375		   14	-9.84715e-09
			 2272	-1.02504e-08
   15	 2298		   15	-1.48181e-08
   16	 3361		   16	-6.51891e-09
			  357	-6.51891e-09
			  733	-7.28407e-09
			 1126	-6.51891e-09
			 1491	-6.65443e-09
			 1867	-6.51891e-09
			 2260	-6.51891e-09
			 2612	-6.51891e-09
			 2990	-6.51891e-09
			 3906	-6.65443e-09
			 4314	-6.58667e-09
			 4742	-6.65333e-09
			 5089	-6.65333e-09
			 5528	-6.65333e-09
			 5929	-6.62732e-09
			 7363	-6.45116e-09
			 7792	-6.51891e-09
			 8166	-6.45116e-09
			 8575	-6.45116e-09
			 9012	-7.0819e-09
			 9442	-7.14745e-09
   17	   17		 2285	-1.78723e-09
			 6605	-1.51127e-08
			11120	-5.6258e-10
   18	   18		  345	-1.48181e-08
   19	   19		 2268	-1.68011e-09
			 6606	-1.51138e-08
			11108	-7.6771e-10
   20	   20		 6607	-1.5045e-08
			11105	-5.0001e-10
   21	   21		  730	-1.6308e-09
			 6608	-1.50461e-08
			10553	-1.78852e-09
			11102	-6.29522e-10
   22	11255		   22	--
			  370	--
			  749	--
			 1142	--
			 1515	--
			 1883	--
			 2301	--
			 2649	--
			 3010	--
			 3364	--
			 3917	--
			 4335	--
			 4773	--
			 5105	--
			 5543	--
			 5957	--
			 7384	--
			 7807	--
			 8181	--
			 8588	--
			 9038	--
   23	 2296		  343	-1.47099e-08
   24	 6372		  344	-1.00897e-08
			 9897	-1.14934e-08
   25	 6955		  346	-1.07358e-08
			 2633	-1.0896e-08
   26	 2641		  347	-1.42722e-08
			 2278	-1.29477e-08
